checked_at,orid,title,area,subarea,n_claims,max_points,data_access_signal,gpu_required_signal,author_url_count,github_repo_count,github_repos,hf_url_count,repo_live_ok,weights_signal,open_dataset_signal,simulation_or_theory_data_signal,private_restricted_data_signal,requirements_signal,leaderboard_logbooks,leaderboard_judged_logbooks,leaderboard_positive_logbooks,leaderboard_best_points,leaderboard_verified_claim_events,leaderboard_falsified_claim_events,leaderboard_toy_claim_events,leaderboard_top_users,openreview,arxiv
2026-07-29T01:40:39+00:00,oWqRhYpJb6,TwinWeaver: An LLM-Based Foundation Model Framework for Pan-Cancer Digital Twins,Applications,Health Medicine,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=oWqRhYpJb6,2601.20906
2026-07-29T01:40:39+00:00,fSRmJOzMA1,Ubiquity of Emergent Hebbian Dynamics in Regularized Learning,Applications,Neuroscience Cognitive Science,5,10,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=fSRmJOzMA1,2505.18069
2026-07-29T01:40:39+00:00,clFn9vQ8cK,Uncovering Latent Communication Patterns in Brain Networks via Adaptive Flow Routing,Applications,Neuroscience Cognitive Science,5,10,open_or_public_signal,True,1,1,Skyyyy0920/AFR-Net,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=clFn9vQ8cK,2602.00561
2026-07-29T01:40:39+00:00,7UR3rNXMz9,UniMedVL: Unifying Medical Multimodal Understanding and Generation through Observation-Knowledge-Analysis,Applications,Health Medicine,4,8,open_or_public_signal,True,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=7UR3rNXMz9,2510.15710
2026-07-29T01:40:39+00:00,MliujooUya,UniSparse: Combining Weight Pruning and Spike Sparsification in Spiking Neural Networks,Applications,Neuroscience Cognitive Science,0,6,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=MliujooUya,
2026-07-29T01:40:39+00:00,aComqAqP6j,Unlocking Cross-Modal Biosignal Synthesis: A Temporally-Aware VAE-Diffusion Model,Applications,Health Medicine,0,6,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,0,0,0,0,0,,https://openreview.net/forum?id=aComqAqP6j,
2026-07-29T01:40:39+00:00,4K87H0eSqu,VecMol: Vector-Field Representations for 3D Molecule Generation,Applications,Health Medicine,5,10,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=4K87H0eSqu,2603.12734
2026-07-29T01:40:39+00:00,CbP43Qh6ib,VeriSimpl: Robust Optimization Modeling from Natural Language using Simplification-based Verification,Applications,Everything Else,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=CbP43Qh6ib,
2026-07-29T01:40:39+00:00,DkK7GUr8n3,ViEEG: Hierarchical Visual Neural Representation for EEG Brain Decoding,Applications,Neuroscience Cognitive Science,5,10,open_or_public_signal,False,1,1,LauMason/ViEEG,0,True,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=DkK7GUr8n3,2505.12408
2026-07-29T01:40:39+00:00,1xZeIkqDPs,Vision Language Models Cannot Reason About Physical Transformation,Applications,Neuroscience Cognitive Science,6,12,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=1xZeIkqDPs,2603.07109
2026-07-29T01:40:39+00:00,yVGbbB3ERW,WFR-MFM: One-Step Inference for Dynamic Unbalanced Optimal Transport,Applications,Chemistry Physics And Earth Sciences,5,10,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=yVGbbB3ERW,2601.20606
2026-07-29T01:40:39+00:00,5cLRC1hrTP,What Makes a Representation Good for Single-Cell Perturbation Prediction?,Applications,Health Medicine,5,10,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=5cLRC1hrTP,2605.19343
2026-07-29T01:40:39+00:00,ABhGgV7pov,When Single Answer Is Not Enough: Rethinking Single-Step Retrosynthesis Benchmarks for LLMs,Applications,Chemistry Physics And Earth Sciences,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,6,1,2,0,Roman81,https://openreview.net/forum?id=ABhGgV7pov,2602.03554
2026-07-29T01:40:39+00:00,U8x5SYtT5b,XDomainBench: Diagnosing Reasoning Collapse in High-Dimensional Scientific Knowledge Composition,Applications,Everything Else,4,8,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=U8x5SYtT5b,2605.14754
2026-07-29T01:40:39+00:00,6pN2KNCspk,dnaHNet: A Scalable and Hierarchical Foundation Model for Genomic Sequence Learning,Applications,Everything Else,4,8,simulation_or_synthetic,True,0,0,,0,False,True,False,True,False,False,1,1,1,3,0,0,3,rcgp,https://openreview.net/forum?id=6pN2KNCspk,2602.10603
2026-07-29T01:40:39+00:00,7FF8g7hCre,iLoRA: Bayesian Low-Rank Adaptation with Latent Interaction Graphs for Microbiome Diagnosis,Applications,Health Medicine,5,10,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=7FF8g7hCre,2605.30179
2026-07-29T01:40:39+00:00,cVDeFGyb5z,scCBGM: Single-Cell Editing via Concept Bottlenecks,Applications,,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=cVDeFGyb5z,
2026-07-29T01:40:39+00:00,jCKbsTW9m8,scChord: A Probabilistic Manifold Rectification Framework for RNA-to-Protein Translation,Applications,Health Medicine,0,4,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=jCKbsTW9m8,
2026-07-29T01:40:39+00:00,pJyidZg93y,scDEBART: Predicting in silico Single-Cell Perturbation Responses via Large-Scale Differential Expression Learning,Applications,Health Medicine,0,6,open_or_public_signal,True,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=pJyidZg93y,
2026-07-29T01:40:39+00:00,KxOlRNsRDG,$R^3$DAO: Reactive Recovery and Reconstruction for Long-horizon Data Agent Orchestration,Deep Learning,Large Language Models,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=KxOlRNsRDG,
2026-07-29T01:40:39+00:00,sDfu0qN6Y6,"$f$-Trajectory Balance: A Loss Family for Tuning GFlowNets, Generative Models, and LLMs with Off- and On-Policy Data",Deep Learning,Generative Models And Autoencoders,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,10,4,0,2,ProCreations,https://openreview.net/forum?id=sDfu0qN6Y6,2605.15417
2026-07-29T01:40:39+00:00,d6IyHrX48y,A Kinetic Energy Perspective of Flow Matching,Deep Learning,Generative Models And Autoencoders,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=d6IyHrX48y,2602.07928
2026-07-29T01:40:39+00:00,AwC77yHpP6,A Very Big Video Reasoning Suite,Deep Learning,,4,8,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=AwC77yHpP6,2602.20159
2026-07-29T01:40:39+00:00,JF4045xnhl,A robust PPG foundation model using multimodal physiological supervision,Deep Learning,Foundation Models,6,12,open_or_public_signal,True,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=JF4045xnhl,2606.07365
2026-07-29T01:40:39+00:00,W85McJPVMI,ASyMOB: Algebraic Symbolic Mathematical Operations Benchmark,Deep Learning,Large Language Models,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=W85McJPVMI,2505.23851
2026-07-29T01:40:39+00:00,zvkcVWBmcF,AVI-Bench: Toward Human-like Audio-Visual Intelligence of Omni-MLLMs,Deep Learning,Large Language Models,5,10,open_or_public_signal,True,1,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=zvkcVWBmcF,2606.07643
2026-07-29T01:40:39+00:00,MKNimf9bIx,Advantage Collapse in Group Relative Policy Optimization: Diagnosis and Mitigation,Deep Learning,Large Language Models,6,12,open_or_public_signal,True,1,1,hexixiang/Advantage-Collapse-Rate,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=MKNimf9bIx,2605.21125
2026-07-29T01:40:39+00:00,Li5ki5Dopo,Ambient Dataloops: Generative Models for Dataset Refinement,Deep Learning,Generative Models And Autoencoders,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,3,3,3,4,1,0,6,MarxistLeninist;abhishekkataria16;nkapila6,https://openreview.net/forum?id=Li5ki5Dopo,2601.15417
2026-07-29T01:40:39+00:00,EOEI74ZtA4,Anchored Policy Optimization: Mitigating Exploration Collapse via Support-Constrained Rectification,Deep Learning,Large Language Models,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=EOEI74ZtA4,2602.05717
2026-07-29T01:40:39+00:00,meeYr2XiW8,BEAR: Dissecting Embodied Abilities in Multimodal Language Models through Skill-level Evaluation and Diagnosis,Deep Learning,Large Language Models,6,12,simulation_or_synthetic,True,1,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=meeYr2XiW8,2510.08759
2026-07-29T01:40:39+00:00,9yts8LUZiA,BIOARC: Discovering Optimal Neural Architectures for Biological Foundation Models,Deep Learning,Foundation Models,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,2,0,0,2,jomasego,https://openreview.net/forum?id=9yts8LUZiA,2512.00283
2026-07-29T01:40:39+00:00,ZXm8JjfhW8,Beyond Attention Imbalance: Mitigating Hallucinations via Spectral Surgery,Deep Learning,Large Language Models,0,0,unknown,True,0,0,,0,False,False,False,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=ZXm8JjfhW8,
2026-07-29T01:40:39+00:00,SHLRiQAlMp,Beyond Generative Priors: Minority Sampling with JEPA-Guided Diffusion,Deep Learning,Generative Models And Autoencoders,6,12,open_or_public_signal,True,1,1,soobin-um/jepa-guidance,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=SHLRiQAlMp,2605.24631
2026-07-29T01:40:39+00:00,o4TAPjQnI6,Bio-Inspired Self-Supervised Learning for Wrist-worn Accelerometer Data,Deep Learning,Selfsupervised Learning,6,12,open_or_public_signal,True,1,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=o4TAPjQnI6,2603.10961
2026-07-29T01:40:39+00:00,Vmt2iPfH5z,BioToken and BioFM – Biologically-Informed Tokenization Enables Accurate and Efficient Genomic Foundation Models,Deep Learning,Foundation Models,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,1,1,1,1,0,0,1,junwatu,https://openreview.net/forum?id=Vmt2iPfH5z,
2026-07-29T01:40:39+00:00,5yXKRaNI2R,Calibrating Generative Models to Distributional Constraints,Deep Learning,Generative Models And Autoencoders,5,10,open_or_public_signal,True,1,1,smithhenryd/cgm,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=5yXKRaNI2R,2510.10020
2026-07-29T01:40:39+00:00,JoJUWsQBp0,Can LLM Agents Stick to the Script?  Modeling Commitment in Interactive Narratives,Deep Learning,Large Language Models,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=JoJUWsQBp0,
2026-07-29T01:40:39+00:00,kChzpoYFef,Can LLMs Reason Structurally? Benchmarking via the lens of Data Structures,Deep Learning,Large Language Models,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=kChzpoYFef,2505.24069
2026-07-29T01:40:39+00:00,wsw7Y085RY,Capacity without Access: Reinterpreting the Mid-Depth Spectral Plateau in LLMs,Deep Learning,Large Language Models,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,0,0,0,0,0,,https://openreview.net/forum?id=wsw7Y085RY,
2026-07-29T01:40:39+00:00,ZXFTvoBZ1B,Clipping Bottleneck: Stabilizing RLVR via Stochastic Recovery of Near-Boundary Signals,Deep Learning,Large Language Models,5,10,open_or_public_signal,True,1,1,qwenpilot/NSR,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=ZXFTvoBZ1B,2605.22703
2026-07-29T01:40:39+00:00,dE3Z3bfEzk,Cognitive Fatigue in Autoregressive Transformers: Formalization and Measurement,Deep Learning,Large Language Models,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=dE3Z3bfEzk,2605.30981
2026-07-29T01:40:39+00:00,KH2KhgpCcY,Compositional Generative Modeling from Decentralized Data,Deep Learning,Generative Models And Autoencoders,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=KH2KhgpCcY,2606.10153
2026-07-29T01:40:39+00:00,oWOYBP7uFd,Compute as Teacher: Turning Inference Compute Into Reference-Free Supervision,Deep Learning,Large Language Models,6,12,unknown,True,0,0,,0,False,False,False,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=oWOYBP7uFd,2509.14234
2026-07-29T01:40:39+00:00,HDoWJi2jlj,Conformal C2ST: Turning weak classifiers into strong two-sample tests,Deep Learning,Generative Models And Autoencoders,5,10,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,2,2,2,10,10,0,0,DineshAI;ai-sherpa,https://openreview.net/forum?id=HDoWJi2jlj,2507.17026
2026-07-29T01:40:39+00:00,cvlPAWSeo3,CountsDiff: A diffusion model on the natural numbers for generation and imputation of count-based data,Deep Learning,Generative Models And Autoencoders,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,1,0,0,1,junwatu,https://openreview.net/forum?id=cvlPAWSeo3,2604.03779
2026-07-29T01:40:39+00:00,oAAorH4cNW,CryoACE: An Atom-centric Framework for Accurate and Automated Model Building in Cryo-EM,Deep Learning,Generative Models And Autoencoders,0,0,open_or_public_signal,True,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=oAAorH4cNW,
2026-07-29T01:40:39+00:00,wTLFM5mWoa,Cure-SFT: Diagnostic-Guided Data Curation for Instruction Tuning,Deep Learning,Large Language Models,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=wTLFM5mWoa,
2026-07-29T01:40:39+00:00,IMH7K8Jn6A,DITING: A Weak Degradation Listener for Battery Lifetime Early Prediction,Deep Learning,Sequential Models Time Series,0,0,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=IMH7K8Jn6A,
2026-07-29T01:40:39+00:00,97NEP1pyS3,DR Tulu: Reinforcement Learning with Evolving Rubrics for Deep Research,Deep Learning,Large Language Models,6,12,private_or_restricted_signal,True,0,0,,0,False,False,False,False,True,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=97NEP1pyS3,2511.19399
2026-07-29T01:40:39+00:00,q2kihJvzqC,DV-World: Benchmarking Data Visualization Agents in Real-World Scenarios,Deep Learning,Large Language Models,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,2,0,1,0,gogorun12,https://openreview.net/forum?id=q2kihJvzqC,2604.25914
2026-07-29T01:40:39+00:00,orzcDIBxa0,Decomposing Out-of-Distribution Error in Conditional Flow Matching via Wasserstein Geometry,Deep Learning,Theory,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,2,0,0,2,LamTNguyen,https://openreview.net/forum?id=orzcDIBxa0,
2026-07-29T01:40:39+00:00,I3Z9za1EkO,"Decoupling The ""What"" and ""Where"" With Polar Coordinate Positional Embedding",Deep Learning,Attention Mechanisms,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,1,1,1,2,0,1,0,JavRedstone,https://openreview.net/forum?id=I3Z9za1EkO,2509.10534
2026-07-29T01:40:39+00:00,taH7v2Qy8M,Diversity Over Frequency: Rethinking Tool Use in Visual Chain-of-Thought Agents,Deep Learning,Large Language Models,6,12,unknown,True,1,0,,0,False,False,False,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=taH7v2Qy8M,2606.00096
2026-07-29T01:40:39+00:00,L8a9GRfoly,Dynamic Fractal Mamba: A Neural Renormalization Group Flow for Scale-Invariant Sequence Modeling,Deep Learning,Sequential Models Time Series,0,0,unknown,True,0,0,,0,False,False,False,False,False,False,1,1,1,6,2,1,0,artbob,https://openreview.net/forum?id=L8a9GRfoly,
2026-07-29T01:40:39+00:00,NiHC3GlPQU,EDCO: Dynamic Curriculum Orchestration for Domain-specific Large Language Model Fine-tuning,Deep Learning,Large Language Models,6,12,open_or_public_signal,True,1,1,GTS-AIData/EDCO,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=NiHC3GlPQU,2601.03725
2026-07-29T01:40:39+00:00,iixK49TTop,Easier to Judge than to Find: Predicting In-Context Learning Success for Demonstration Selection,Deep Learning,Large Language Models,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=iixK49TTop,2605.18512
2026-07-29T01:40:39+00:00,OpHKAVkOIN,Erased but Not Forgotten: How Backdoors Compromise Concept Erasure,Deep Learning,Robustness,5,10,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=OpHKAVkOIN,2504.21072
2026-07-29T01:40:39+00:00,ERfBSBnEyo,Escaping the Likelihood Trap: Geometric Diversity Optimization for Long-Form Image Captioning,Deep Learning,Large Language Models,0,0,theory_or_no_external_data,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=ERfBSBnEyo,
2026-07-29T01:40:39+00:00,v5f3KAjVEF,Escaping the Mode: Multi-Answer Reinforcement Learning in LMs,Deep Learning,Large Language Models,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=v5f3KAjVEF,
2026-07-29T01:40:39+00:00,XInXredBC1,Euler–Poincaré Neural Dynamics: A Geometric-Mechanics Framework for Scientific Simulation,Deep Learning,Everything Else,0,0,simulation_or_synthetic,False,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=XInXredBC1,
2026-07-29T01:40:39+00:00,vHwGQhSloL,Factored Classifier-Free Guidance,Deep Learning,Generative Models And Autoencoders,5,10,open_or_public_signal,True,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=vHwGQhSloL,2506.14399
2026-07-29T01:40:39+00:00,cPmaaJ3MY3,Fair-FedMOE: Group-Fair One-Shot Federated Learning via Prototype-Guided Experts for Medical Imaging Analysis,Deep Learning,Foundation Models,0,0,open_or_public_signal,True,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=cPmaaJ3MY3,
2026-07-29T01:40:39+00:00,kH2KFnlxmU,Flexibility-Aware Geometric Latent Diffusion for Full-Atom Peptide Design,Deep Learning,Generative Models And Autoencoders,0,0,theory_or_no_external_data,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=kH2KFnlxmU,
2026-07-29T01:40:39+00:00,WArbqRUsAe,FormulaCode: Evaluating Agentic Optimization on Large Codebases,Deep Learning,Large Language Models,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,1,1,1,8,3,1,0,ProCreations,https://openreview.net/forum?id=WArbqRUsAe,2603.16011
2026-07-29T01:40:39+00:00,Sg3jpD5FYH,From Winning to Understanding: A Diagnostic Long-Horizon RTS Benchmark for LLMs,Deep Learning,Large Language Models,0,0,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=Sg3jpD5FYH,
2026-07-29T01:40:39+00:00,nAkHNBbg4p,G$^2$RPO: Geometric GRPO; Escaping LLM's Reasoning Rut to Break  Accuracy--Entropy Trade-off,Deep Learning,Large Language Models,0,0,unknown,True,0,0,,0,False,False,False,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=nAkHNBbg4p,
2026-07-29T01:40:39+00:00,IXdjkxDXI0,Generative Modeling of Irregular Time Series via SDE-Induced Continuous-Discrete Variational Inference,Deep Learning,Sequential Models Time Series,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=IXdjkxDXI0,
2026-07-29T01:40:39+00:00,x9Cy1wydfo,Geometry-Correct Diffusion Posterior Sampling with Denoiser-Pullback Curvature Guidance and Manifold-Aligned Damping,Deep Learning,Generative Models And Autoencoders,6,12,open_or_public_signal,True,1,1,Seunghyeok0715/CLAMP,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=x9Cy1wydfo,2605.27990
2026-07-29T01:40:39+00:00,Abko94Sl7D,Graph-GRPO: Training Graph Flow Models with Reinforcement Learning,Deep Learning,Graph Neural Networks,6,12,open_or_public_signal,False,1,1,Zhubaoheng/Graph-GRPO,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=Abko94Sl7D,2603.10395
2026-07-29T01:40:39+00:00,l1cMErXg1P,"Imagination Helps Visual Reasoning, But Not Yet in Latent Space",Deep Learning,Large Language Models,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=l1cMErXg1P,2602.22766
2026-07-29T01:40:39+00:00,QJC5WymFK1,Implicit Turn-Wise Policy Optimization for Proactive User-LLM Interaction,Deep Learning,Large Language Models,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=QJC5WymFK1,2603.23550
2026-07-29T01:40:39+00:00,GUu3Bi41Fm,InertialAR: Autoregressive 3D Molecule Generation with Inertial Frames,Deep Learning,Generative Models And Autoencoders,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=GUu3Bi41Fm,2510.27497
2026-07-29T01:40:39+00:00,XJSJZXReoJ,Information-Geometric Adaptive Sampling for Graph Diffusion,Deep Learning,Generative Models And Autoencoders,6,12,simulation_or_synthetic,True,0,0,,0,False,False,False,True,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=XJSJZXReoJ,2605.00250
2026-07-29T01:40:39+00:00,gPxxn38tAK,Insertion Based Sequence Generation with Learnable Order Dynamics,Deep Learning,Generative Models And Autoencoders,5,10,open_or_public_signal,True,1,1,dhruvdcoder/LoFlexMDM,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=gPxxn38tAK,2602.18695
2026-07-29T01:40:39+00:00,Ee4j4zMir5,KAST-BAR: Knowledge-Anchored Semantically-Dynamic Topology Brain Autoregressive Modeling for Universal Neural Interpretation,Deep Learning,Foundation Models,6,12,open_or_public_signal,True,1,1,KAST-BAR/KAST-BAR,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=Ee4j4zMir5,2605.13133
2026-07-29T01:40:39+00:00,DUJL3a5Y57,LangForce: Bayesian Decomposition of Vision Language Action Models via Latent Action Queries,Deep Learning,Large Language Models,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,4,2,0,0,jomasego,https://openreview.net/forum?id=DUJL3a5Y57,2601.15197
2026-07-29T01:40:39+00:00,VaQZwmnPGv,Learning Discrete Diffusion on Graphs via Free-Energy Gradient Flows,Deep Learning,Generative Models And Autoencoders,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=VaQZwmnPGv,
2026-07-29T01:40:39+00:00,Vbj1jSaqTo,Learning the Neighborhood: Contrast-Free Multimodal Self-Supervised Molecular Graph Pretraining,Deep Learning,Graph Neural Networks,6,12,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=Vbj1jSaqTo,2509.22468
2026-07-29T01:40:39+00:00,96zNuQrH9Y,Learning to Discover at Test Time,Deep Learning,Large Language Models,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=96zNuQrH9Y,2601.16175
2026-07-29T01:40:39+00:00,L20yY9trcq,"Less Diverse, Less Safe: The Indirect But Pervasive Risk of Test-Time Scaling in Large Language Models",Deep Learning,Everything Else,5,10,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=L20yY9trcq,2510.08592
2026-07-29T01:40:39+00:00,u0LjAArXHi,LineageFlow: Flow Matching for High-Fidelity Family-Aware Protein Sequence Generation,Deep Learning,Generative Models And Autoencoders,5,10,open_or_public_signal,True,0,0,,0,False,True,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=u0LjAArXHi,2605.22252
2026-07-29T01:40:39+00:00,eWQQ0tO0kB,"Localized, High-resolution Geographic Representations with Slepian Functions",Deep Learning,Other Representation Learning,5,10,open_or_public_signal,False,0,0,,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=eWQQ0tO0kB,2602.00392
2026-07-29T01:40:39+00:00,OAM1jJsMGp,Logical Guidance for the Exact Composition of Diffusion Models,Deep Learning,Generative Models And Autoencoders,5,10,theory_or_no_external_data,True,0,0,,0,False,False,False,True,False,False,1,1,1,6,2,1,0,DineshAI,https://openreview.net/forum?id=OAM1jJsMGp,2602.05549
2026-07-29T01:40:39+00:00,EmTlis73i8,MCCE: A Framework for Multi-LLM Collaborative Search in Discrete Spaces with Similarity-Filtered Preference Learning,Deep Learning,Large Language Models,0,0,open_or_public_signal,True,1,1,lzz-z/MCCE,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=EmTlis73i8,
2026-07-29T01:40:39+00:00,qPqJH0heR0,MedMamba: Multi-View State Space Models with Adaptive Graph Learning for Medical Time Series Classification,Deep Learning,Sequential Models Time Series,5,10,open_or_public_signal,False,1,1,zhangda1018/MedMamba,0,False,False,True,False,False,False,0,0,0,0,0,0,0,,https://openreview.net/forum?id=qPqJH0heR0,2605.24961
2026-07-29T01:40:39+00:00,yIubI9l3IT,Modular Pretraining Enables Access Control,Deep Learning,,0,0,open_or_public_signal,True,0,0,,0,False,False,True,False,False,False,1,1,1,1,0,0,1,ICML-2026-agent-repro,https://openreview.net/forum?id=yIubI9l3IT,
